                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.40113,                0.23467,                0.80618,                0.99538,                0.97932,                0.99427,                0.96029,                0.27037,                0.16842,                0.78473,              0.0084556,              0.0084556,              0.0084556
                    159,                0.39442,                0.23886,                 0.8061,                0.99565,                0.98046,                0.99433,                0.96056,                0.26755,                0.16684,                0.78469,              0.0084457,              0.0084457,              0.0084457
                    160,                0.40021,                0.23894,                0.80551,                0.99515,                0.98058,                0.99419,                0.96055,                0.26702,                0.16659,                0.78559,              0.0084358,              0.0084358,              0.0084358
                    161,                0.39813,                0.23651,                0.80623,                0.99501,                0.98036,                0.99411,                0.96078,                0.26338,                0.16693,                0.78522,              0.0084259,              0.0084259,              0.0084259
                    162,                0.39828,                0.23793,                0.80457,                0.99481,                 0.9797,                0.99413,                0.96048,                0.26426,                0.16696,                0.78456,               0.008416,               0.008416,               0.008416
                    163,                0.39799,                0.23725,                0.80498,                0.99592,                0.97819,                0.99409,                0.95954,                 0.2672,                0.16752,                0.78382,              0.0084061,              0.0084061,              0.0084061
                    164,                0.39514,                0.23617,                0.80576,                0.99539,                0.97992,                0.99395,                0.96196,                0.26022,                0.16633,                0.78493,              0.0083962,              0.0083962,              0.0083962
                    165,                0.39735,                0.23268,                0.80623,                0.99629,                 0.9792,                0.99408,                0.96187,                0.25861,                0.16481,                0.78389,              0.0083863,              0.0083863,              0.0083863
                    166,                 0.3953,                  0.236,                0.80486,                0.99479,                0.98084,                0.99407,                0.96177,                0.26262,                0.16664,                0.78551,              0.0083764,              0.0083764,              0.0083764
                    167,                0.39332,                0.23851,                  0.805,                0.99589,                0.97769,                0.99399,                0.95944,                0.26734,                0.16789,                0.78549,              0.0083665,              0.0083665,              0.0083665
                    168,                0.39598,                0.23221,                0.80475,                0.99579,                0.97832,                0.99415,                0.96077,                0.26277,                0.16483,                0.78444,              0.0083566,              0.0083566,              0.0083566
                    169,                0.39382,                0.23375,                0.80491,                0.99727,                0.97806,                0.99422,                0.96161,                0.25916,                0.16435,                0.78359,              0.0083467,              0.0083467,              0.0083467
                    170,                0.39589,                0.23307,                0.80593,                0.99373,                0.98058,                0.99419,                0.96045,                0.26058,                0.16669,                0.78315,              0.0083368,              0.0083368,              0.0083368
                    171,                0.39497,                0.23627,                0.80555,                0.99562,                0.97895,                0.99415,                0.96199,                0.25785,                0.16454,                0.78314,              0.0083269,              0.0083269,              0.0083269
                    172,                0.39514,                  0.235,                0.80498,                0.99372,                0.98071,                0.99407,                0.96108,                0.25982,                0.16618,                0.78332,               0.008317,               0.008317,               0.008317
                    173,                0.39445,                0.23456,                0.80554,                0.99666,                0.97758,                0.99413,                0.96154,                0.26019,                 0.1648,                0.78404,              0.0083071,              0.0083071,              0.0083071
                    174,                0.39666,                0.23285,                0.80526,                0.99619,                0.97794,                0.99409,                0.96145,                0.26489,                0.16562,                0.78278,              0.0082972,              0.0082972,              0.0082972
                    175,                0.39311,                0.23262,                  0.804,                0.99551,                0.97847,                 0.9942,                0.96062,                 0.2631,                0.16561,                0.78308,              0.0082873,              0.0082873,              0.0082873
                    176,                0.39565,                0.23335,                0.80588,                0.99605,                0.98008,                0.99422,                0.96332,                0.25784,                0.16215,                0.78308,              0.0082774,              0.0082774,              0.0082774
                    177,                 0.3931,                0.23393,                0.80531,                0.99589,                0.97854,                0.99421,                0.96194,                0.25842,                0.16372,                0.78339,              0.0082675,              0.0082675,              0.0082675
                    178,                0.39479,                0.23543,                0.80569,                0.99551,                0.97926,                0.99428,                0.96239,                0.25698,                0.16318,                0.78367,              0.0082576,              0.0082576,              0.0082576
                    179,                0.39508,                0.23453,                 0.8047,                0.99496,                0.97907,                0.99419,                0.96118,                0.26176,                0.16639,                0.78374,              0.0082477,              0.0082477,              0.0082477
                    180,                0.39099,                0.23066,                0.80431,                0.99549,                0.97832,                0.99422,                0.96167,                0.26054,                0.16548,                0.78375,              0.0082378,              0.0082378,              0.0082378
                    181,                0.39323,                0.23204,                 0.8062,                 0.9961,                0.97781,                0.99416,                0.96259,                0.26016,                0.16434,                0.78379,              0.0082279,              0.0082279,              0.0082279
                    182,                0.39127,                0.23507,                0.80516,                0.99755,                0.97704,                0.99404,                0.96264,                0.25861,                 0.1635,                0.78351,               0.008218,               0.008218,               0.008218
                    183,                0.39204,                0.23302,                0.80457,                0.99652,                0.97983,                0.99412,                0.96385,                0.25501,                0.16104,                0.78376,              0.0082081,              0.0082081,              0.0082081
                    184,                0.39317,                0.22884,                0.80425,                0.99756,                0.97814,                 0.9943,                0.96363,                0.25785,                 0.1614,                0.78401,              0.0081982,              0.0081982,              0.0081982
                    185,                0.39163,                0.23402,                0.80626,                0.99698,                0.97882,                0.99428,                0.96353,                0.25567,                0.16137,                0.78326,              0.0081883,              0.0081883,              0.0081883
                    186,                0.39544,                0.23422,                0.80603,                0.99567,                0.97844,                0.99412,                0.96208,                0.26012,                0.16498,                0.78456,              0.0081784,              0.0081784,              0.0081784
                    187,                0.39447,                0.23161,                0.80502,                0.99469,                 0.9792,                0.99427,                0.96133,                0.26105,                0.16417,                0.78382,              0.0081685,              0.0081685,              0.0081685
                    188,                0.39136,                0.23066,                0.80503,                0.99679,                0.97928,                0.99419,                0.96176,                0.25952,                0.16225,                0.78382,              0.0081586,              0.0081586,              0.0081586
                    189,                0.39358,                0.23477,                0.80636,                0.99501,                0.98128,                0.99415,                0.96111,                0.25878,                0.16293,                0.78395,              0.0081487,              0.0081487,              0.0081487
                    190,                0.38948,                0.23238,                0.80523,                 0.9964,                0.97825,                0.99419,                 0.9627,                 0.2564,                0.16171,                0.78489,              0.0081388,              0.0081388,              0.0081388
                    191,                0.39095,                0.23188,                0.80472,                0.99666,                0.97864,                0.99427,                0.96307,                0.25486,                0.16136,                0.78303,              0.0081289,              0.0081289,              0.0081289
                    192,                0.39196,                0.23142,                0.80467,                0.99703,                0.97794,                0.99423,                0.96333,                0.25578,                0.16185,                0.78276,               0.008119,               0.008119,               0.008119
                    193,                0.39156,                0.23214,                0.80494,                0.99692,                0.97854,                0.99425,                0.96365,                0.25431,                0.16031,                0.78227,              0.0081091,              0.0081091,              0.0081091
                    194,                 0.3904,                0.22711,                 0.8043,                0.99574,                0.97995,                0.99428,                0.96259,                0.25772,                0.16267,                0.78278,              0.0080992,              0.0080992,              0.0080992
                    195,                0.39008,                0.23487,                0.80423,                0.99604,                0.97907,                0.99427,                0.96212,                0.26222,                0.16278,                0.78293,              0.0080893,              0.0080893,              0.0080893
                    196,                 0.3885,                 0.2291,                0.80427,                0.99489,                 0.9819,                0.99428,                0.96318,                0.25597,                0.16144,                0.78288,              0.0080794,              0.0080794,              0.0080794
                    197,                0.38949,                0.23131,                0.80343,                0.99565,                0.98024,                0.99433,                 0.9646,                0.25487,                0.16145,                0.78254,              0.0080695,              0.0080695,              0.0080695
                    198,                0.38958,                0.23355,                0.80361,                0.99679,                0.97939,                0.99432,                0.96355,                0.25272,                0.15926,                 0.7821,              0.0080596,              0.0080596,              0.0080596
                    199,                0.38906,                 0.2284,                0.80414,                0.99526,                0.98025,                0.99432,                0.96362,                0.25415,                0.16059,                0.78223,              0.0080497,              0.0080497,              0.0080497
                    200,                 0.3924,                0.23071,                0.80457,                0.99641,                   0.98,                0.99418,                0.96365,                0.25423,                0.15931,                0.78108,              0.0080398,              0.0080398,              0.0080398
                    201,                0.38999,                0.23416,                0.80377,                0.99666,                0.97875,                0.99434,                0.96276,                0.25651,                0.16093,                0.78253,              0.0080299,              0.0080299,              0.0080299
                    202,                0.38869,                0.23298,                0.80432,                0.99577,                 0.9799,                0.99427,                0.96348,                0.25295,                0.15988,                0.78242,                0.00802,                0.00802,                0.00802
                    203,                0.38987,                0.23003,                0.80374,                0.99535,                0.98008,                0.99416,                0.96423,                0.25341,                0.15966,                0.78248,              0.0080101,              0.0080101,              0.0080101
                    204,                0.39171,                0.23337,                0.80389,                0.99482,                0.98021,                0.99418,                0.96373,                0.25345,                0.16047,                0.78276,              0.0080002,              0.0080002,              0.0080002
                    205,                0.39006,                0.23174,                0.80452,                0.99679,                0.97849,                0.99413,                0.96287,                0.25438,                  0.161,                0.78292,              0.0079903,              0.0079903,              0.0079903
                    206,                0.38646,                0.22813,                0.80421,                0.99583,                 0.9797,                0.99427,                0.96481,                0.25312,                0.15971,                0.78337,              0.0079804,              0.0079804,              0.0079804
                    207,                 0.3903,                0.22845,                0.80557,                0.99615,                0.97958,                0.99425,                0.96318,                0.25593,                0.16017,                0.78358,              0.0079705,              0.0079705,              0.0079705
                    208,                0.38736,                0.22961,                0.80482,                0.99476,                0.98067,                0.99428,                0.96273,                0.25744,                0.16029,                0.78391,              0.0079606,              0.0079606,              0.0079606
                    209,                0.38592,                0.22973,                0.80428,                0.99532,                0.98033,                0.99429,                0.96235,                0.25606,                0.15992,                0.78384,              0.0079507,              0.0079507,              0.0079507
                    210,                0.39021,                0.23036,                 0.8039,                0.99552,                 0.9795,                0.99421,                0.96291,                0.25497,                0.15958,                0.78378,              0.0079408,              0.0079408,              0.0079408
                    211,                0.38651,                 0.2292,                0.80456,                0.99476,                0.97983,                0.99426,                0.96421,                0.25398,                0.15878,                0.78339,              0.0079309,              0.0079309,              0.0079309
                    212,                0.38564,                0.22881,                0.80429,                0.99504,                0.98008,                0.99425,                0.96386,                0.25421,                0.15951,                 0.7838,               0.007921,               0.007921,               0.007921
                    213,                0.38905,                0.23167,                0.80468,                 0.9953,                0.98033,                0.99429,                0.96359,                0.25474,                0.16009,                  0.785,              0.0079111,              0.0079111,              0.0079111
                    214,                0.38535,                0.22816,                0.80384,                0.99505,                0.98033,                0.99428,                0.96459,                0.25162,                 0.1591,                0.78408,              0.0079012,              0.0079012,              0.0079012
                    215,                0.38561,                0.22818,                0.80431,                0.99679,                0.97915,                0.99431,                0.96444,                0.25046,                0.15754,                0.78362,              0.0078913,              0.0078913,              0.0078913
                    216,                0.38648,                0.23336,                0.80376,                0.99534,                0.98021,                0.99428,                0.96514,                0.25094,                0.15771,                0.78362,              0.0078814,              0.0078814,              0.0078814
                    217,                0.38602,                0.22502,                0.80416,                0.99805,                0.97794,                0.99438,                0.96553,                0.24966,                0.15727,                0.78382,              0.0078715,              0.0078715,              0.0078715
                    218,                0.38669,                0.22904,                0.80498,                0.99475,                0.97996,                 0.9943,                0.96462,                0.25003,                0.15823,                0.78426,              0.0078616,              0.0078616,              0.0078616
                    219,                0.38661,                0.22835,                0.80447,                0.99716,                0.97857,                0.99432,                0.96421,                0.25118,                0.15834,                0.78469,              0.0078517,              0.0078517,              0.0078517
                    220,                0.38874,                0.22904,                0.80468,                0.99571,                0.97958,                0.99434,                0.96415,                0.25115,                0.15742,                0.78417,              0.0078418,              0.0078418,              0.0078418
                    221,                 0.3856,                 0.2291,                 0.8046,                0.99522,                0.98021,                0.99432,                0.96425,                0.25073,                0.15721,                0.78433,              0.0078319,              0.0078319,              0.0078319
                    222,                0.38662,                 0.2304,                0.80444,                0.99643,                0.97895,                0.99435,                0.96422,                0.25124,                0.15717,                0.78441,               0.007822,               0.007822,               0.007822
                    223,                 0.3867,                0.23028,                0.80387,                0.99679,                0.97895,                 0.9943,                0.96449,                0.25012,                0.15733,                0.78453,              0.0078121,              0.0078121,              0.0078121
                    224,                0.38624,                 0.2254,                0.80443,                0.99639,                0.97882,                0.99431,                0.96484,                0.24819,                0.15666,                0.78449,              0.0078022,              0.0078022,              0.0078022
                    225,                0.38673,                0.22763,                0.80386,                0.99179,                0.98248,                 0.9942,                0.96472,                0.24866,                0.15766,                0.78405,              0.0077923,              0.0077923,              0.0077923
                    226,                  0.384,                0.23015,                0.80391,                0.99437,                0.98024,                0.99431,                0.96439,                 0.2501,                0.15768,                0.78409,              0.0077824,              0.0077824,              0.0077824
                    227,                0.38684,                0.22697,                0.80385,                0.99399,                0.98043,                 0.9944,                0.96461,                0.24964,                0.15707,                0.78344,              0.0077725,              0.0077725,              0.0077725
                    228,                0.38588,                0.22742,                0.80404,                0.99511,                0.98109,                0.99434,                0.96577,                0.24768,                 0.1557,                0.78346,              0.0077626,              0.0077626,              0.0077626
                    229,                0.38404,                0.22718,                0.80293,                0.99603,                0.97907,                0.99432,                0.96476,                0.24776,                0.15586,                0.78293,              0.0077527,              0.0077527,              0.0077527
                    230,                0.38231,                0.22824,                 0.8031,                0.99664,                0.97907,                0.99429,                0.96471,                0.24721,                0.15554,                0.78293,              0.0077428,              0.0077428,              0.0077428
                    231,                0.38388,                0.22805,                0.80327,                0.99598,                0.98071,                0.99433,                0.96507,                0.24806,                0.15582,                0.78314,              0.0077329,              0.0077329,              0.0077329
                    232,                0.38419,                0.22732,                0.80442,                0.99534,                0.98134,                0.99435,                0.96496,                0.24919,                0.15584,                0.78432,               0.007723,               0.007723,               0.007723
                    233,                0.38601,                0.22823,                0.80496,                0.99476,                0.98099,                0.99428,                0.96485,                0.24809,                0.15609,                 0.7841,              0.0077131,              0.0077131,              0.0077131
                    234,                0.37997,                0.22984,                0.80411,                0.99582,                0.97895,                0.99424,                0.96469,                0.24936,                0.15747,                0.78365,              0.0077032,              0.0077032,              0.0077032
                    235,                0.38374,                0.22589,                0.80367,                0.99552,                0.97993,                0.99416,                0.96431,                0.24986,                0.15788,                0.78359,              0.0076933,              0.0076933,              0.0076933
                    236,                0.38268,                 0.2278,                0.80537,                0.99603,                0.97974,                0.99431,                0.96479,                0.24698,                0.15649,                0.78401,              0.0076834,              0.0076834,              0.0076834
                    237,                0.38325,                0.22801,                0.80399,                0.99628,                0.97974,                0.99432,                 0.9653,                 0.2468,                0.15617,                0.78404,              0.0076735,              0.0076735,              0.0076735
                    238,                0.38058,                0.22614,                0.80379,                0.99641,                0.97956,                0.99433,                0.96519,                0.24782,                0.15614,                0.78438,              0.0076636,              0.0076636,              0.0076636
                    239,                0.38525,                 0.2264,                0.80492,                0.99658,                 0.9792,                 0.9943,                0.96507,                0.24785,                0.15594,                0.78377,              0.0076537,              0.0076537,              0.0076537
                    240,                0.38347,                0.22808,                 0.8055,                0.99551,                0.97995,                0.99439,                0.96526,                0.24714,                0.15575,                0.78372,              0.0076438,              0.0076438,              0.0076438
                    241,                0.38451,                 0.2259,                0.80381,                0.99641,                0.97885,                0.99436,                0.96521,                0.24635,                0.15567,                0.78325,              0.0076339,              0.0076339,              0.0076339
                    242,                0.38525,                 0.2254,                0.80379,                0.99627,                0.97958,                0.99432,                0.96522,                0.24682,                0.15553,                0.78303,               0.007624,               0.007624,               0.007624
                    243,                0.38003,                0.22786,                0.80449,                0.99727,                0.97882,                0.99437,                0.96525,                0.24633,                0.15432,                0.78316,              0.0076141,              0.0076141,              0.0076141
                    244,                 0.3835,                0.22595,                0.80383,                0.99725,                0.97819,                0.99441,                0.96626,                0.24676,                0.15475,                0.78333,              0.0076042,              0.0076042,              0.0076042
                    245,                0.38181,                0.22576,                0.80406,                 0.9959,                0.97882,                0.99444,                0.96528,                0.24823,                0.15547,                 0.7836,              0.0075943,              0.0075943,              0.0075943
                    246,                0.38515,                0.22851,                0.80457,                0.99627,                0.97857,                0.99443,                0.96471,                0.25038,                0.15642,                0.78406,              0.0075844,              0.0075844,              0.0075844
                    247,                0.38002,                0.22693,                 0.8034,                0.99652,                0.97895,                0.99447,                0.96521,                0.24814,                0.15545,                0.78373,              0.0075745,              0.0075745,              0.0075745
                    248,                0.38466,                0.22563,                0.80366,                0.99573,                0.97983,                0.99438,                0.96513,                0.24738,                0.15535,                0.78363,              0.0075646,              0.0075646,              0.0075646
                    249,                0.38473,                0.22385,                 0.8035,                0.99666,                0.97842,                0.99436,                0.96509,                0.24699,                  0.155,                0.78367,              0.0075547,              0.0075547,              0.0075547
                    250,                0.38023,                0.22563,                0.80378,                0.99653,                0.97895,                0.99443,                0.96543,                 0.2457,                0.15468,                0.78323,              0.0075448,              0.0075448,              0.0075448
                    251,                0.38129,                0.22737,                0.80295,                0.99688,                 0.9792,                0.99443,                0.96577,                0.24499,                0.15387,                0.78284,              0.0075349,              0.0075349,              0.0075349
                    252,                0.37908,                0.22394,                0.80279,                0.99603,                0.97985,                0.99437,                0.96551,                0.24551,                0.15446,                0.78256,               0.007525,               0.007525,               0.007525
                    253,                0.38021,                0.22732,                0.80224,                0.99706,                0.97882,                0.99441,                0.96516,                 0.2463,                0.15433,                0.78175,              0.0075151,              0.0075151,              0.0075151
                    254,                0.37988,                0.22625,                0.80411,                0.99666,                0.97932,                 0.9944,                0.96525,                0.24681,                0.15411,                0.78157,              0.0075052,              0.0075052,              0.0075052
                    255,                 0.3782,                0.22612,                0.80335,                0.99606,                 0.9797,                0.99444,                0.96528,                0.24542,                0.15389,                0.78208,              0.0074953,              0.0074953,              0.0074953
                    256,                0.38097,                0.22351,                0.80358,                0.99654,                0.97958,                 0.9944,                0.96608,                0.24546,                0.15367,                0.78195,              0.0074854,              0.0074854,              0.0074854
                    257,                0.37994,                0.22474,                0.80276,                0.99709,                0.97932,                0.99446,                0.96551,                0.24559,                0.15377,                0.78187,              0.0074755,              0.0074755,              0.0074755
                    258,                0.38114,                0.22486,                0.80478,                0.99685,                0.97895,                0.99446,                0.96632,                0.24532,                0.15409,                0.78267,              0.0074656,              0.0074656,              0.0074656
                    259,                0.37859,                0.22243,                0.80257,                  0.994,                0.98163,                0.99444,                0.96631,                0.24475,                0.15329,                0.78247,              0.0074557,              0.0074557,              0.0074557
                    260,                0.37949,                0.22555,                0.80314,                0.99655,                0.97945,                0.99444,                0.96586,                0.24528,                0.15416,                0.78282,              0.0074458,              0.0074458,              0.0074458
                    261,                0.38185,                 0.2232,                0.80364,                0.99517,                0.98147,                0.99442,                0.96521,                0.24564,                0.15401,                0.78271,              0.0074359,              0.0074359,              0.0074359
                    262,                0.37977,                0.22855,                 0.8032,                0.99627,                0.98008,                0.99441,                0.96587,                0.24462,                0.15341,                0.78249,               0.007426,               0.007426,               0.007426
                    263,                0.37839,                0.22559,                0.80286,                0.99624,                0.98071,                0.99443,                0.96554,                0.24452,                0.15274,                0.78254,              0.0074161,              0.0074161,              0.0074161
                    264,                0.37928,                0.22274,                0.80326,                 0.9964,                0.98021,                0.99444,                0.96646,                0.24441,                0.15271,                0.78254,              0.0074062,              0.0074062,              0.0074062
                    265,                0.38003,                0.22461,                 0.8033,                0.99692,                0.97958,                0.99444,                0.96649,                0.24403,                0.15287,                 0.7828,              0.0073963,              0.0073963,              0.0073963
                    266,                0.37693,                0.22192,                0.80328,                0.99718,                0.97913,                0.99446,                 0.9664,                0.24425,                0.15259,                  0.783,              0.0073864,              0.0073864,              0.0073864
                    267,                0.38089,                0.22271,                0.80417,                0.99616,                 0.9801,                0.99448,                0.96617,                 0.2445,                0.15295,                0.78303,              0.0073765,              0.0073765,              0.0073765
                    268,                0.37936,                0.22672,                 0.8026,                0.99654,                0.98011,                0.99443,                0.96608,                0.24457,                0.15304,                0.78283,              0.0073666,              0.0073666,              0.0073666
                    269,                0.38254,                0.22287,                0.80237,                0.99628,                 0.9802,                0.99444,                0.96617,                0.24421,                0.15265,                0.78242,              0.0073567,              0.0073567,              0.0073567
                    270,                0.37578,                0.22465,                 0.8032,                0.99636,                0.98033,                0.99444,                0.96631,                0.24407,                0.15221,                0.78218,              0.0073468,              0.0073468,              0.0073468
                    271,                0.37815,                0.22356,                0.80266,                0.99552,                0.98145,                0.99447,                0.96669,                0.24382,                 0.1522,                0.78226,              0.0073369,              0.0073369,              0.0073369
                    272,                0.37779,                0.22244,                0.80224,                0.99552,                0.98134,                0.99445,                0.96659,                0.24371,                0.15191,                0.78206,               0.007327,               0.007327,               0.007327
                    273,                0.37841,                 0.2235,                 0.8029,                 0.9954,                0.98151,                0.99446,                 0.9663,                 0.2439,                0.15201,                0.78202,              0.0073171,              0.0073171,              0.0073171
                    274,                0.37578,                0.22312,                 0.8031,                0.99554,                0.98147,                0.99445,                0.96649,                0.24363,                0.15189,                0.78227,              0.0073072,              0.0073072,              0.0073072
                    275,                0.37829,                0.22617,                0.80273,                0.99541,                0.98122,                0.99445,                0.96645,                0.24403,                0.15229,                0.78175,              0.0072973,              0.0072973,              0.0072973
                    276,                0.37831,                0.22554,                0.80349,                0.99537,                0.98122,                0.99445,                0.96614,                0.24455,                 0.1523,                 0.7823,              0.0072874,              0.0072874,              0.0072874
                    277,                0.37714,                0.22178,                0.80326,                0.99578,                0.98154,                0.99441,                0.96642,                0.24428,                0.15218,                0.78237,              0.0072775,              0.0072775,              0.0072775
                    278,                0.37499,                 0.2209,                0.80184,                0.99548,                0.98147,                0.99443,                0.96662,                  0.243,                0.15195,                0.78211,              0.0072676,              0.0072676,              0.0072676
                    279,                0.37454,                0.22558,                0.80305,                0.99541,                0.98172,                0.99441,                0.96678,                0.24277,                0.15181,                0.78193,              0.0072577,              0.0072577,              0.0072577
                    280,                0.37773,                0.22181,                0.80185,                0.99527,                0.98172,                 0.9944,                 0.9669,                0.24261,                 0.1513,                0.78191,              0.0072478,              0.0072478,              0.0072478
                    281,                0.37542,                0.22477,                0.80169,                0.99458,                0.98185,                0.99441,                0.96679,                 0.2425,                0.15158,                0.78216,              0.0072379,              0.0072379,              0.0072379
                    282,                0.37728,                0.22492,                0.80388,                0.99629,                0.98078,                0.99442,                0.96643,                0.24288,                0.15183,                0.78267,               0.007228,               0.007228,               0.007228
                    283,                0.37423,                0.22393,                0.80282,                0.99627,                0.98071,                0.99442,                0.96644,                0.24329,                0.15169,                 0.7828,              0.0072181,              0.0072181,              0.0072181
                    284,                0.37404,                 0.2229,                0.80274,                0.99634,                0.98033,                0.99442,                 0.9663,                0.24291,                0.15137,                0.78257,              0.0072082,              0.0072082,              0.0072082
                    285,                0.37651,                0.22131,                0.80342,                0.99654,                0.98044,                0.99442,                0.96628,                0.24282,                0.15118,                0.78239,              0.0071983,              0.0071983,              0.0071983
                    286,                0.37484,                0.22112,                0.80284,                0.99667,                0.98025,                0.99442,                0.96634,                0.24257,                0.15166,                0.78232,              0.0071884,              0.0071884,              0.0071884
                    287,                0.37804,                0.22252,                0.80415,                0.99667,                0.98002,                 0.9944,                0.96635,                0.24259,                0.15144,                0.78236,              0.0071785,              0.0071785,              0.0071785
                    288,                0.37914,                0.22399,                 0.8033,                0.99705,                0.98003,                0.99438,                0.96656,                0.24202,                0.15103,                0.78208,              0.0071686,              0.0071686,              0.0071686
                    289,                0.37426,                0.22453,                0.80215,                 0.9973,                0.97995,                0.99437,                0.96646,                0.24231,                0.15102,                0.78207,              0.0071587,              0.0071587,              0.0071587
                    290,                0.37819,                0.22149,                0.80442,                0.99743,                0.97983,                0.99438,                0.96659,                0.24223,                0.15116,                0.78203,              0.0071488,              0.0071488,              0.0071488
                    291,                0.37557,                0.22313,                0.80258,                0.99707,                0.97983,                0.99438,                0.96626,                0.24209,                0.15158,                0.78194,              0.0071389,              0.0071389,              0.0071389
                    292,                0.37451,                0.22483,                0.80254,                0.99654,                0.97995,                0.99435,                0.96629,                0.24166,                0.15135,                0.78184,               0.007129,               0.007129,               0.007129
                    293,                0.37506,                0.22061,                0.80289,                0.99596,                0.97995,                0.99433,                0.96651,                0.24146,                0.15108,                0.78171,              0.0071191,              0.0071191,              0.0071191
                    294,                0.37441,                0.22179,                0.80321,                0.99636,                0.97995,                0.99433,                0.96647,                0.24155,                0.15098,                0.78172,              0.0071092,              0.0071092,              0.0071092
                    295,                0.37705,                0.22275,                0.80437,                0.99637,                0.97983,                0.99434,                0.96649,                0.24192,                0.15164,                0.78187,              0.0070993,              0.0070993,              0.0070993
                    296,                0.37564,                0.22032,                0.80285,                0.99641,                0.97981,                0.99436,                0.96643,                0.24213,                0.15118,                0.78191,              0.0070894,              0.0070894,              0.0070894
                    297,                0.37099,                0.21983,                0.80267,                0.99729,                0.97983,                0.99434,                 0.9663,                0.24212,                0.15121,                0.78199,              0.0070795,              0.0070795,              0.0070795
                    298,                0.37417,                 0.2243,                0.80304,                0.99737,                0.97983,                0.99434,                0.96653,                0.24265,                0.15156,                0.78207,              0.0070696,              0.0070696,              0.0070696
                    299,                0.37568,                0.22013,                0.80264,                0.99769,                0.97971,                0.99433,                0.96641,                0.24235,                0.15078,                0.78175,              0.0070597,              0.0070597,              0.0070597
                    300,                0.37306,                0.22133,                 0.8023,                0.99772,                0.97958,                0.99437,                 0.9668,                0.24214,                0.15105,                0.78166,              0.0070498,              0.0070498,              0.0070498
                    301,                0.37248,                0.22099,                0.80257,                0.99754,                0.97958,                0.99437,                0.96638,                 0.2422,                0.15096,                0.78157,              0.0070399,              0.0070399,              0.0070399
                    302,                0.37436,                0.22298,                0.80263,                0.99705,                0.98026,                0.99437,                0.96668,                0.24177,                0.15071,                0.78142,                0.00703,                0.00703,                0.00703
                    303,                0.36823,                0.21992,                0.80208,                0.99622,                0.98046,                0.99437,                0.96632,                0.24154,                0.15069,                0.78128,              0.0070201,              0.0070201,              0.0070201
                    304,                0.37463,                0.21978,                0.80252,                0.99636,                0.98021,                 0.9944,                0.96642,                0.24105,                0.15057,                 0.7813,              0.0070102,              0.0070102,              0.0070102
                    305,                0.37542,                0.22133,                0.80211,                0.99603,                0.98108,                0.99444,                0.96655,                0.24129,                0.15049,                0.78113,              0.0070003,              0.0070003,              0.0070003
                    306,                0.37227,                 0.2214,                 0.8012,                0.99552,                0.98092,                0.99445,                0.96649,                0.24134,                0.15047,                0.78103,              0.0069904,              0.0069904,              0.0069904
                    307,                0.36971,                0.21799,                0.80312,                 0.9944,                0.98248,                0.99443,                0.96665,                0.24145,                0.15052,                0.78108,              0.0069805,              0.0069805,              0.0069805
                    308,                0.37452,                0.22183,                0.80271,                0.99413,                 0.9826,                0.99445,                0.96652,                0.24169,                0.15088,                0.78108,              0.0069706,              0.0069706,              0.0069706
                    309,                0.37196,                 0.2203,                0.80153,                0.99476,                0.98184,                0.99442,                0.96658,                0.24152,                0.15054,                 0.7809,              0.0069607,              0.0069607,              0.0069607
                    310,                0.37479,                0.22183,                0.80128,                0.99436,                0.98248,                0.99443,                0.96673,                0.24152,                0.15065,                0.78078,              0.0069508,              0.0069508,              0.0069508
                    311,                0.37175,                0.22245,                0.80271,                  0.994,                0.98239,                0.99444,                0.96654,                0.24164,                0.15092,                0.78093,              0.0069409,              0.0069409,              0.0069409
                    312,                0.37239,                0.21955,                0.80267,                0.99578,                0.98082,                0.99447,                0.96646,                0.24166,                0.15065,                  0.781,               0.006931,               0.006931,               0.006931
                    313,                0.37401,                0.22135,                0.80199,                0.99552,                0.98146,                0.99446,                0.96646,                0.24136,                 0.1505,                0.78104,              0.0069211,              0.0069211,              0.0069211
                    314,                0.37234,                0.22206,                0.80284,                0.99565,                0.98089,                0.99449,                0.96663,                0.24139,                0.15068,                0.78096,              0.0069112,              0.0069112,              0.0069112
                    315,                0.37255,                0.22234,                0.80227,                0.99591,                0.98132,                0.99448,                0.96664,                0.24127,                0.15053,                0.78088,              0.0069013,              0.0069013,              0.0069013
                    316,                0.37155,                0.21917,                0.80287,                0.99567,                0.98147,                0.99447,                0.96669,                0.24108,                0.15037,                0.78106,              0.0068914,              0.0068914,              0.0068914
                    317,                0.37218,                0.22153,                 0.8018,                0.99565,                0.98158,                 0.9945,                0.96678,                0.24092,                0.15022,                0.78107,              0.0068815,              0.0068815,              0.0068815
                    318,                0.37021,                 0.2193,                 0.8017,                0.99535,                0.98185,                 0.9945,                 0.9667,                0.24077,                0.15019,                  0.781,              0.0068716,              0.0068716,              0.0068716
                    319,                 0.3727,                 0.2201,                0.80233,                0.99535,                0.98185,                0.99448,                0.96656,                0.24095,                0.15041,                0.78091,              0.0068617,              0.0068617,              0.0068617
